sw krw krn krwf krnf vw vn force pw pn wet peff
0.082751951 0.35415648 502.5187 -0.2199324 480.46525 7.7728152e-06 0.011028981 1e-05 0.32641407 0.33385502 778061.87 0.0019885742
0.082778203 0.34937424 502.48278 -0.21887704 480.44277 7.6678574e-06 0.011028192 1e-05 0.32642318 0.33385455 777901.04 0.0019887352
0.082801876 0.34749173 502.43721 -0.21909407 480.42061 7.6265412e-06 0.011027192 1e-05 0.32643206 0.3338541 777757.7 0.0019889229
0.082819023 0.34850852 502.39387 -0.21257878 480.39562 7.648857e-06 0.011026241 1e-05 0.32644054 0.33385368 777631.52 0.0019890903
0.082836323 0.34908377 502.36795 -0.21204235 480.37604 7.6614824e-06 0.011025672 1e-05 0.32644908 0.33385327 777518.45 0.0019891906
0.082863789 0.34903945 502.32885 -0.21363626 480.35871 7.6605096e-06 0.011024814 1e-05 0.32645752 0.3338529 777422.1 0.0019893455
0.082874563 0.33368278 502.28423 -0.21825717 480.33128 7.3234707e-06 0.011023835 1e-05 0.32646484 0.33385254 777333.28 0.0019895829
0.08288473 0.34397176 502.27395 -0.21363858 480.33267 7.5492869e-06 0.011023609 1e-05 0.32647082 0.33385221 777248.58 0.0019895829
0.082904913 0.38462508 502.14319 -0.2020104 480.21355 8.4415219e-06 0.011020739 1e-05 0.32647609 0.33385216 777122.64 0.0019899396
0.082918266 0.34943579 502.22223 -0.22097353 480.30822 7.6692083e-06 0.011022474 1e-05 0.32648453 0.33385172 777045.46 0.001989766
0.082924488 0.34925556 502.23407 -0.21566447 480.32298 7.6652527e-06 0.011022734 1e-05 0.32649371 0.33385158 776927.98 0.0019897198
0.082924336 0.34547938 502.22489 -0.21930833 480.32281 7.5823754e-06 0.011022532 1e-05 0.32650083 0.33385126 776869.99 0.0019897711
0.08294467 0.34842542 502.21719 -0.21606988 480.32944 7.6470332e-06 0.011022363 1e-05 0.32650682 0.33385094 776817.9 0.0019897899
0.082954534 0.35241917 502.20963 -0.21700619 480.3389 7.7346857e-06 0.011022197 1e-05 0.32651302 0.33385061 776766.75 0.001989804
0.082973502 0.34942533 502.20168 -0.21876172 480.35092 7.6689787e-06 0.011022023 1e-05 0.32651917 0.3338503 776714.11 0.0019898474
0.082985339 0.33748495 502.15967 -0.22641556 480.32451 7.4069183e-06 0.011021101 1e-05 0.326521 0.33385014 776636.57 0.001990061
0.082985794 0.34544996 502.18498 -0.22200519 480.36515 7.5817298e-06 0.011021656 1e-05 0.32652696 0.33384975 776595.78 0.0019899293
0.08299156 0.34551225 502.1949 -0.2223451 480.37829 7.5830968e-06 0.011021874 1e-05 0.32653255 0.33384943 776556.71 0.0019898897
0.082999603 0.34419324 502.20336 -0.22372048 480.40357 7.554148e-06 0.01102206 1e-05 0.32653609 0.33384912 776521.15 0.0019898614
0.083017964 0.34122748 502.20541 -0.22620735 480.4109 7.4890572e-06 0.011022105 1e-05 0.32653986 0.33384882 776486.24 0.0019898651
0.083028131 0.34984514 502.21583 -0.21861949 480.42747 7.6781924e-06 0.011022333 1e-05 0.32654459 0.33384851 776451.86 0.0019897897
0.083029952 0.35328124 502.22381 -0.21757136 480.45049 7.753606e-06 0.011022509 1e-05 0.32654829 0.33384821 776420.47 0.0019897445
0.083031622 0.35455952 502.22354 -0.21924057 480.45186 7.7816609e-06 0.011022503 1e-05 0.32655049 0.33384791 776390.16 0.0019897405
0.083041485 0.34354539 502.22937 -0.22869854 480.46195 7.5399294e-06 0.011022631 1e-05 0.32655312 0.33384761 776357.46 0.001989761
0.083046038 0.33515027 502.23502 -0.23424762 480.46585 7.3556783e-06 0.011022755 1e-05 0.32655856 0.33384736 776311.45 0.0019897719
0.083059998 0.34502481 502.24628 -0.23467684 480.48778 7.5723988e-06 0.011023002 1e-05 0.3265662 0.33384722 776241.46 0.0019896882
0.083073807 0.36217379 502.26172 -0.2277687 480.51337 7.9487742e-06 0.011023341 1e-05 0.32657107 0.33384699 776196.25 0.0019895592
0.083082305 0.36230186 502.26158 -0.22788713 480.51767 7.9515852e-06 0.011023338 1e-05 0.32657501 0.33384676 776159.88 0.0019895593
0.083085492 0.36723385 502.26422 -0.23022255 480.53174 8.0598296e-06 0.011023396 1e-05 0.32657992 0.33384649 776134.52 0.0019895293
0.083095507 0.36712002 502.27444 -0.23378829 480.54708 8.0573312e-06 0.01102362 1e-05 0.32658366 0.33384618 776110.05 0.0019894893
0.083095811 0.35958541 502.31475 -0.23895144 480.58021 7.8919661e-06 0.011024505 1e-05 0.32658645 0.33384598 776071.12 0.0019893596
0.083109164 0.3591151 502.33653 -0.24022187 480.60763 7.8816439e-06 0.011024983 1e-05 0.32659009 0.33384584 776022.78 0.0019892752
0.083117207 0.36055864 502.34306 -0.23834755 480.6362 7.913326e-06 0.011025126 1e-05 0.32659398 0.33384568 775978.84 0.0019892437
0.083126767 0.36224939 502.35165 -0.23500469 480.6553 7.9504335e-06 0.011025314 1e-05 0.32659495 0.33384555 775943.67 0.001989203
0.083122367 0.37500133 502.37471 -0.22423371 480.67527 8.2303056e-06 0.01102582 1e-05 0.32659783 0.33384538 775897.87 0.0019890613
0.083129499 0.35576712 502.37157 -0.23676013 480.68213 7.8081645e-06 0.011025752 1e-05 0.32660079 0.33384527 775867.06 0.0019891498
0.083133444 0.37474907 502.3311 -0.20739993 480.65267 8.224769e-06 0.011024863 1e-05 0.32659488 0.33384574 775784.73 0.0019892349
0.083132534 0.37024249 502.35875 -0.2151462 480.68198 8.1258614e-06 0.01102547 1e-05 0.32659766 0.3338457 775726.52 0.0019891433
0.083143004 0.37245998 502.36031 -0.21815374 480.69175 8.1745296e-06 0.011025504 1e-05 0.32660069 0.33384555 775711.98 0.0019891284
0.08315393 0.37330728 502.35427 -0.21969016 480.6955 8.1931255e-06 0.011025372 1e-05 0.32660383 0.3338454 775703.95 0.0019891489
0.083165463 0.38748061 502.38228 -0.2169732 480.7225 8.5041933e-06 0.011025987 1e-05 0.32660793 0.33384528 775694.06 0.001988982
0.083163945 0.38100154 502.3444 -0.21981316 480.69587 8.3619945e-06 0.011025155 1e-05 0.32660936 0.33384513 775686.4 0.0019891575
0.083168194 0.37666842 502.33831 -0.22586783 480.69355 8.2668939e-06 0.011025022 1e-05 0.32661027 0.33384502 775673.06 0.0019891987
0.083170015 0.45093099 502.38424 -0.1333868 480.76283 9.8967644e-06 0.01102603 1e-05 0.32661413 0.33384538 775607.78 0.0019887232
0.083174871 0.40023094 502.36623 -0.20054849 480.73449 8.78403e-06 0.011025634 1e-05 0.32661985 0.33384513 775604.82 0.0019889951
0.083186404 0.39666929 502.36035 -0.20232454 480.73227 8.705861e-06 0.011025505 1e-05 0.32662103 0.33384503 775608.93 0.0019890324
0.083188832 0.39391906 502.35048 -0.20104028 480.7204 8.6455006e-06 0.011025289 1e-05 0.32662318 0.33384495 775614.68 0.0019890823
0.083190501 0.3987328 502.33665 -0.19860308 480.71408 8.7511496e-06 0.011024985 1e-05 0.32662488 0.33384488 775623.83 0.001989118
0.083198392 0.40774584 502.33972 -0.1898825 480.71433 8.9489624e-06 0.011025053 1e-05 0.32662649 0.33384481 775638.58 0.0019890702
0.083197026 0.41305698 502.33446 -0.18450298 480.70677 9.0655281e-06 0.011024937 1e-05 0.32662857 0.33384477 775653.29 0.00198907
0.083196267 0.42392111 502.33908 -0.16985488 480.70639 9.3039676e-06 0.011025039 1e-05 0.32662949 0.33384476 775669.23 0.0019890087
0.083198695 0.46192994 502.32862 -0.13968188 480.69418 1.0138163e-05 0.011024809 1e-05 0.32662851 0.33384483 775687.24 0.0019888997
0.083201123 0.51899137 502.31112 -0.084974884 480.6576 1.1390513e-05 0.011024425 1e-05 0.32662545 0.33384503 775714.97 0.0019887433
0.083199909 0.82270708 502.18491 0.1754544 480.49268 1.8056284e-05 0.011021655 1e-05 0.32661286 0.33384576 775757.46 0.0019880415
0.083197178 1.6835671 502.14161 0.79226649 480.32756 3.6949926e-05 0.011020705 1e-05 0.32656993 0.33384797 775621.46 0.0019848155
0.08317912 1.292821 502.62548 0.42943657 480.72982 2.8374063e-05 0.011031324 1e-05 0.32656085 0.3338483 775680.19 0.0019844487
0.083162428 1.1641527 502.55474 0.33058214 480.70525 2.5550129e-05 0.011029772 1e-05 0.32655576 0.33384845 775732.89 0.0019852343
0.083143611 -1.2124148 543.09051 -1.1689003 519.55179 -1.3304679e-05 0.0059597133 5e-06 0.32657641 0.33384594 775813.9 0.0018454335
0.083134506 -0.35472652 472.37703 -0.54608651 450.58407 -3.8926631e-06 0.0051837246 5e-06 0.32657933 0.3338459 775855.99 0.002118544
0.083127981 0.12733396 455.98101 -0.22761026 434.64395 1.3973249e-06 0.0050037996 5e-06 0.32658045 0.33384582 775922.88 0.0021924615
0.083124491 0.3572503 452.04305 -0.081344484 430.8804 3.9203583e-06 0.0049605856 5e-06 0.32657972 0.33384574 775982.08 0.0022104318
0.083123884 0.4705698 451.25711 -0.00042956068 430.17179 5.1638927e-06 0.0049519609 5e-06 0.32658296 0.33384557 776060.89 0.0022137231
