sw krw krn krwf krnf vw vn force pw pn wet peff
0.00064768986 -0.00047895 0.5594029 -4.0001711e-05 0.49484559 -5.4054153e-08 6.3134042e-05 1e-05 0.32115176 0.33426222 1680424.7 1.7891522
0.00063814655 -0.00037375915 0.55938999 -3.4234694e-05 0.49442746 -4.2182345e-08 6.3132586e-05 1e-05 0.32160575 0.33426302 1680455.3 1.7888568
0.00063287261 -0.00037904496 0.55947012 -3.4670772e-06 0.49527174 -4.27789e-08 6.314163e-05 1e-05 0.32165613 0.33426373 1680484.5 1.7886173
0.00062684525 -0.00023182775 0.55936491 1.5710406e-05 0.49567897 -2.616401e-08 6.3129755e-05 1e-05 0.32186043 0.33426439 1680512.8 1.788483
0.00062207359 -0.00020824955 0.55936805 1.3004369e-05 0.4959927 -2.3502981e-08 6.3130109e-05 1e-05 0.32177321 0.3342649 1680540.7 1.7883975
0.00061730193 -0.00019511132 0.55937913 4.6875395e-05 0.49713334 -2.2020204e-08 6.313136e-05 1e-05 0.32185457 0.33426546 1680568.1 1.7883201
0.00061428825 -0.0002363705 0.55944298 4.0409706e-05 0.49759107 -2.6676703e-08 6.3138566e-05 1e-05 0.32221841 0.334266 1680595.5 1.7882478
0.00060650292 -0.00022881776 0.55945212 3.6735089e-05 0.49636652 -2.5824303e-08 6.3139597e-05 1e-05 0.32242261 0.33426656 1680621.3 1.7881945
0.00059871758 -0.00016410545 0.55940603 5.5240582e-05 0.49765398 -1.8520891e-08 6.3134396e-05 1e-05 0.32241307 0.3342669 1680645.9 1.7881349
0.00059294136 -0.00015634591 0.55942308 6.6308844e-05 0.49866794 -1.7645153e-08 6.3136321e-05 1e-05 0.32270475 0.33426731 1680671.1 1.7880556
0.00058540716 -8.4804131e-05 0.5593729 5.9492663e-05 0.49791227 -9.5709687e-09 6.3130657e-05 1e-05 0.32280785 0.3342677 1680695.8 1.7879873
0.00057912867 -5.6862309e-05 0.55935913 6.878174e-05 0.49711831 -6.4174631e-09 6.3129103e-05 1e-05 0.32277623 0.33426803 1680720.1 1.787942
0.00057511043 -3.9872256e-05 0.55935362 5.6179707e-05 0.49660122 -4.4999708e-09 6.3128481e-05 1e-05 0.32287661 0.33426848 1680744.3 1.7879053
0.00056506483 -2.1510857e-05 0.55934453 6.2077345e-05 0.49556299 -2.4277089e-09 6.3127456e-05 1e-05 0.32292363 0.33426876 1680768.2 1.7878756
0.00055979089 -3.6012728e-05 0.5593701 6.4315554e-05 0.49645742 -4.0643856e-09 6.3130341e-05 1e-05 0.32284014 0.3342691 1680791.2 1.7878403
0.00055225669 -1.8742149e-05 0.55937165 5.8288325e-05 0.49615123 -2.1152333e-09 6.3130516e-05 1e-05 0.32289766 0.33426926 1680813.8 1.7877801
0.00054698275 8.2984279e-06 0.55936691 6.0371518e-05 0.49706801 9.3655807e-10 6.3129981e-05 1e-05 0.32292429 0.33426947 1680835.9 1.7877088
0.00054170882 -2.0515136e-05 0.55942452 4.88518e-05 0.49645414 -2.3153321e-09 6.3136483e-05 1e-05 0.32296778 0.33426965 1680857.2 1.7876168
0.00053442576 -3.4982646e-05 0.55946226 4.1173525e-05 0.49604638 -3.9481309e-09 6.3140742e-05 1e-05 0.32308552 0.3342699 1680878.1 1.7875424
0.0005296541 -1.6053264e-05 0.55947028 4.6722123e-05 0.49787388 -1.8117666e-09 6.3141647e-05 1e-05 0.32311872 0.33427017 1680898.3 1.7874563
0.00052262218 -5.1042828e-05 0.5595339 4.2393188e-05 0.4968033 -5.7606782e-09 6.3148827e-05 1e-05 0.32329011 0.33427037 1680917.9 1.7873649
0.00051559026 -3.7821137e-05 0.55954693 5.0617613e-05 0.49611918 -4.2684821e-09 6.3150297e-05 1e-05 0.32332336 0.33427056 1680936.7 1.787281
0.00051081861 -0.00011736652 0.55964576 4.9390246e-05 0.49645801 -1.324595e-08 6.3161452e-05 1e-05 0.32316391 0.33427065 1680954.9 1.7872194
0.00050705151 -8.5236287e-05 0.55961911 5.1263781e-05 0.49552436 -9.6197416e-09 6.3158444e-05 1e-05 0.32329943 0.33427088 1680972.6 1.7872019
0.00050403783 -9.9249798e-05 0.55960226 2.7093966e-05 0.49649295 -1.1201302e-08 6.3156543e-05 1e-05 0.32320162 0.33427092 1680989.8 1.7873005
0.00049549907 -5.3674691e-05 0.55945262 2.7510846e-05 0.49683652 -6.0577094e-09 6.3139654e-05 1e-05 0.32301503 0.33427097 1681007.1 1.787633
0.00049148083 -9.4723695e-05 0.55950173 3.2834219e-05 0.49796376 -1.0690488e-08 6.3145197e-05 1e-05 0.32316771 0.33427099 1681023.9 1.7876072
0.00048645803 -0.0001041454 0.55967109 1.5504494e-05 0.49708496 -1.1753819e-08 6.3164311e-05 1e-05 0.32307511 0.33427111 1681039.2 1.7870963
0.00048093295 -7.288879e-05 0.55975393 1.3436823e-05 0.49579757 -8.2262069e-09 6.317366e-05 1e-05 0.32288359 0.33427131 1681053.6 1.7867319
0.00047666358 -0.00010915307 0.55985506 -3.457148e-06 0.49533615 -1.2318983e-08 6.3185074e-05 1e-05 0.32284011 0.33427147 1681067.6 1.7865249
0.00047214306 -1.7238018e-05 0.55980883 -1.5787298e-05 0.49534575 -1.9454775e-09 6.3179856e-05 1e-05 0.32275525 0.3342715 1681081.3 1.7863791
0.00046636684 3.8490837e-05 0.55979298 8.2498229e-06 0.49395001 4.3440643e-09 6.3178067e-05 1e-05 0.32273781 0.33427147 1681094.7 1.7862519
0.00046410658 -5.917518e-06 0.55987982 5.9243097e-07 0.4935888 -6.678493e-10 6.3187868e-05 1e-05 0.32296373 0.33427145 1681107.9 1.7861165
