sw krw krn krwf krnf vw vn force pw pn wet peff
0.21327515 0.16835429 23.293114 -0.049481447 16.650692 3.9434615e-06 0.00054560831 5.5373753e-06 0.32366702 0.33595815 1545758.5 0.042623078
0.21328348 0.16863815 23.300905 -0.046417325 16.659928 3.9501107e-06 0.00054579081 5.5373753e-06 0.32366454 0.3359587 1545728.5 0.042608413
0.21329367 0.23331469 23.330509 0.012362047 16.707734 5.4650673e-06 0.00054648423 5.5373753e-06 0.32363968 0.33596281 1545642.9 0.042437935
0.21330124 0.25503463 23.347614 0.025044365 16.704146 5.9738263e-06 0.00054688489 5.5373753e-06 0.32364203 0.33596272 1545572.9 0.042368127
0.21329599 0.22659932 23.313753 -0.00048463585 16.677949 5.3077691e-06 0.00054609174 5.5373753e-06 0.3236443 0.33596244 1545522.2 0.042480249
0.21329444 0.21314155 23.286706 -0.014950292 16.660486 4.9925399e-06 0.00054545821 5.5373753e-06 0.32364566 0.33596231 1545479.5 0.042553468
0.21329691 0.19783869 23.265313 -0.028869283 16.642093 4.634092e-06 0.00054495712 5.5373753e-06 0.32364648 0.33596226 1545443.9 0.04262002
0.21329938 0.18222602 23.238751 -0.044525311 16.620986 4.2683873e-06 0.00054433495 5.5373753e-06 0.32364672 0.33596231 1545411.6 0.042696766
0.21329784 0.15510152 23.175023 -0.068807673 16.57158 3.6330341e-06 0.00054284219 5.5373753e-06 0.32364498 0.33596261 1545386.1 0.042863038
0.21329799 0.012561508 22.749641 -0.2035319 16.242772 2.9423559e-07 0.00053287823 5.5373753e-06 0.32362452 0.33596556 1545336.4 0.04393248
0.21329722 0.1809403 23.139699 -0.037916397 16.540385 4.2382712e-06 0.00054201477 5.5373753e-06 0.32362781 0.3359657 1545279.7 0.042880472
0.21329043 0.1738317 23.158255 -0.03944957 16.557007 4.0717621e-06 0.00054244943 5.5373753e-06 0.32362986 0.33596567 1545242.5 0.042859433
0.2132895 0.17004091 23.150594 -0.040017785 16.553853 3.9829683e-06 0.00054226998 5.5373753e-06 0.32363138 0.33596558 1545209.9 0.042880479
0.21328657 0.16504632 23.146192 -0.042336836 16.551457 3.865977e-06 0.00054216688 5.5373753e-06 0.32363274 0.33596553 1545173.5 0.042897763
0.2132804 0.15146479 23.132886 -0.048561127 16.542266 3.5478488e-06 0.0005418552 5.5373753e-06 0.32363362 0.33596571 1545094.3 0.0429473
0.21328317 0.14644774 23.134652 -0.052808858 16.550529 3.4303315e-06 0.00054189657 5.5373753e-06 0.32363413 0.33596576 1545056.4 0.042953297
0.21328487 0.11957607 23.129829 -0.076663443 16.559159 2.8009007e-06 0.00054178358 5.5373753e-06 0.3236328 0.33596628 1545018 0.043011854
0.21328148 0.12042589 23.142426 -0.071543383 16.573246 2.8208064e-06 0.00054207865 5.5373753e-06 0.32363178 0.33596678 1544971.7 0.042986991
0.21328703 0.1203475 23.12776 -0.063062045 16.567188 2.8189702e-06 0.00054173513 5.5373753e-06 0.32363104 0.33596717 1544919.8 0.043014254
0.21329197 0.14961644 23.172737 -0.044955955 16.613956 3.5045538e-06 0.00054278865 5.5373753e-06 0.32362641 0.33596828 1544868.5 0.04287732
0.21328564 0.15401367 23.045891 -0.04321358 16.515263 3.6075528e-06 0.00053981747 5.5373753e-06 0.32362239 0.33596909 1544806 0.043103625
0.21329012 0.1558414 22.995355 -0.037595262 16.481228 3.6503649e-06 0.00053863372 5.5373753e-06 0.32361441 0.33597069 1544777.1 0.043194312
0.21328518 0.16770526 23.002279 -0.026871068 16.488517 3.928259e-06 0.00053879592 5.5373753e-06 0.32361059 0.33597168 1544701.3 0.043159286
0.21328225 0.13011518 23.021356 -0.070772447 16.500686 3.0477643e-06 0.00053924276 5.5373753e-06 0.32361035 0.33597205 1544626.1 0.043193799
0.21327885 0.12490351 23.050447 -0.076525387 16.520545 2.9256884e-06 0.00053992417 5.5373753e-06 0.32361211 0.33597193 1544576.5 0.043149294
0.21327654 0.12482331 23.066068 -0.077040678 16.534586 2.9238099e-06 0.00054029008 5.5373753e-06 0.32361352 0.33597194 1544537.3 0.043120378
0.21327993 0.11538757 23.085521 -0.076774677 16.554447 2.702791e-06 0.00054074574 5.5373753e-06 0.32361312 0.33597241 1544470.1 0.04310176
0.21328796 0.081554477 23.166835 -0.10119655 16.62022 1.9102985e-06 0.00054265041 5.5373753e-06 0.32360674 0.33597375 1544341 0.043013732
0.2132892 0.12259343 23.118808 -0.066349942 16.580164 2.8715781e-06 0.00054152545 5.5373753e-06 0.32360743 0.33597354 1544286.1 0.043026665
0.21329182 0.14133218 23.102891 -0.051704004 16.568526 3.3105068e-06 0.00054115262 5.5373753e-06 0.3236076 0.33597365 1544205.5 0.043021441
0.21329799 0.14408285 23.09489 -0.04843708 16.562818 3.3749375e-06 0.00054096519 5.5373753e-06 0.32360836 0.33597358 1544167.9 0.043031162
0.21329522 0.14417486 23.093815 -0.047716276 16.559116 3.3770925e-06 0.00054094001 5.5373753e-06 0.32360931 0.33597355 1544138.7 0.043032982
0.21329552 0.15159882 23.088331 -0.043775144 16.557173 3.5509883e-06 0.00054081155 5.5373753e-06 0.32361004 0.3359735 1544113.5 0.04302939
0.21998989 0.27871519 22.777812 0.050015636 16.513579 7.6606801e-06 0.00062606395 6.4976636e-06 0.32394005 0.33598532 1533629.5 0.043371666
0.22707621 0.26794121 22.384647 0.021599419 16.182638 7.3645498e-06 0.00061525755 6.4976636e-06 0.32426557 0.33600128 1522176.5 0.044145065
0.23436198 0.25044088 21.939859 0.01204243 15.827801 6.883541e-06 0.00060303222 6.4976636e-06 0.32455519 0.33602529 1510125.5 0.045064736
0.24171536 0.55493937 21.817547 0.25257388 15.688792 1.5252893e-05 0.00059967039 6.4976636e-06 0.32480624 0.33605581 1497437.7 0.044697759
0.24904003 0.75709053 21.503308 0.38890883 15.418354 2.0809158e-05 0.00059103333 6.4976636e-06 0.32503735 0.33609032 1484266.3 0.044922825
0.25639311 0.91215475 20.854983 0.50182177 14.905979 2.5071205e-05 0.00057321366 6.4976636e-06 0.32520565 0.33613864 1470207.5 0.045940813
0.2637167 0.6912063 20.407878 0.25989271 14.499066 1.8998284e-05 0.00056092468 6.4976636e-06 0.32533884 0.33619219 1455602.3 0.047395421
0.27103844 1.1138105 20.224767 0.5880667 14.329519 3.0613853e-05 0.00055589173 6.4976636e-06 0.32547882 0.33624694 1440908.6 0.04686348
0.27833069 1.138121 19.885711 0.67138167 14.178568 3.1282045e-05 0.00054657255 6.4976636e-06 0.3256259 0.33629774 1425769.5 0.047565068
0.2856356 0.89001413 19.263594 0.45298582 13.734483 2.4462655e-05 0.00052947322 6.4976636e-06 0.32575437 0.33635372 1410831.4 0.049618907
0.29294669 0.38398512 18.336266 0.086678594 13.009105 1.0554097e-05 0.00050398499 6.4976636e-06 0.32584543 0.33641806 1395378.7 0.053418086
0.30017565 1.0499229 18.985706 0.66416634 13.483487 2.8857859e-05 0.00052183529 6.4976636e-06 0.32593599 0.33648449 1379412.3 0.049911086
0.30742853 1.5572057 18.671777 1.0313148 13.285368 4.2800877e-05 0.00051320674 6.4976636e-06 0.32605335 0.33654465 1363609.9 0.049434023
0.31462554 1.2631353 18.282902 0.7622459 13.099019 3.4718149e-05 0.00050251823 6.4976636e-06 0.32618927 0.33659903 1348003.8 0.051161265
0.3167443 1.3138568 17.529991 0.92054763 12.605947 3.6112266e-05 0.00048182395 6.4976636e-06 0.32613994 0.33665358 1341034.5 0.053067718
0.31615043 1.0141325 17.429537 0.656905 12.536195 2.7874135e-05 0.00047906291 6.4976636e-06 0.32602953 0.33669158 1340140.9 0.054219144
0.3158758 0.84108291 17.006991 0.52252677 12.198379 2.3117747e-05 0.00046744894 6.4976636e-06 0.32597397 0.33671122 1339220.9 0.056028454
0.31565999 0.72268697 17.256294 0.5024325 12.427658 1.9863552e-05 0.00047430121 6.4976636e-06 0.32595682 0.3367198 1338401.7 0.055620504
0.31553819 0.4681739 17.123935 0.27417819 12.372573 1.2868084e-05 0.00047066323 6.4976636e-06 0.32595558 0.33672261 1337872.4 0.056843667
0.31546332 0.25079323 16.95752 0.10614968 12.277991 6.8932257e-06 0.0004660892 6.4976636e-06 0.32594505 0.33672807 1337420.5 0.058111447
0.31540234 0.15880914 16.795413 0.054153717 12.159638 4.3649792e-06 0.00046163356 6.4976636e-06 0.32592731 0.33673553 1336926.1 0.058982359
0.31536267 -0.16051467 16.764559 -0.25639674 12.134263 -4.4118571e-06 0.00046078551 6.4976636e-06 0.32589606 0.33674621 1336338.9 0.060226292
0.31531002 0.35054297 16.956082 0.22310976 12.238806 9.6349166e-06 0.00046604967 6.4976636e-06 0.32587905 0.336753 1335874.4 0.05778134
0.31528039 0.71535038 17.503104 0.57900204 12.660884 1.9661901e-05 0.00048108493 6.4976636e-06 0.32586568 0.33675902 1335446.1 0.0548894
0.31523917 0.57896284 17.494722 0.44513839 12.645136 1.5913195e-05 0.00048085457 6.4976636e-06 0.32584788 0.33676615 1334947 0.055329059
0.3151998 0.33126429 17.499827 0.17643073 12.643458 9.1050287e-06 0.00048099487 6.4976636e-06 0.32580184 0.33678146 1334327.1 0.056081817
0.31515287 0.5403573 17.46131 0.38103342 12.550137 1.4852095e-05 0.00047993622 6.4976636e-06 0.32577983 0.3367905 1333773.5 0.055550409
0.31511073 0.70377824 17.480554 0.52811969 12.570749 1.9343833e-05 0.00048046514 6.4976636e-06 0.32576706 0.33679661 1333479.6 0.054992396
0.31508603 0.5756115 17.358274 0.41848584 12.49514 1.5821081e-05 0.0004771042 6.4976636e-06 0.32575491 0.33680179 1333118.9 0.055760363
0.31508804 0.2084756 17.14833 0.091614814 12.328296 5.7300963e-06 0.00047133373 6.4976636e-06 0.32575461 0.33680376 1332799.9 0.057614289
0.31507353 0.44589231 17.235295 0.31466065 12.393285 1.2255659e-05 0.00047372404 6.4976636e-06 0.32575798 0.33680399 1332549 0.056557286
0.31506164 0.55042504 17.261224 0.40879056 12.417986 1.5128814e-05 0.0004744367 6.4976636e-06 0.3257606 0.33680403 1332361.6 0.056143033
0.3150374 0.57226194 17.269226 0.42905761 12.4308 1.5729016e-05 0.00047465666 6.4976636e-06 0.32576242 0.3368044 1332209.7 0.056049135
0.31501023 0.59312628 17.274064 0.47364227 12.447168 1.6302487e-05 0.00047478961 6.4976636e-06 0.32576523 0.33680461 1332059.3 0.05596851
0.31498939 0.6893734 17.409878 0.54750567 12.5616 1.8947906e-05 0.00047852255 6.4976636e-06 0.32576119 0.33680748 1331829.3 0.055250905
0.31497627 0.77555413 17.502665 0.63537053 12.626692 2.1316643e-05 0.00048107288 6.4976636e-06 0.32575084 0.33681163 1331676.4 0.054709925
0.31495697 0.59305276 17.253222 0.46702049 12.457979 1.6300466e-05 0.00047421676 6.4976636e-06 0.32574835 0.33681337 1331459.3 0.056034104
0.3149596 0.56505981 17.216435 0.43848663 12.428114 1.5531061e-05 0.00047320565 6.4976636e-06 0.32574406 0.33681616 1331255.2 0.056238241
0.3149508 0.36732546 17.156477 0.29397602 12.359327 1.0096195e-05 0.00047155766 6.4976636e-06 0.32573818 0.33681863 1331028.6 0.05706524
0.31496624 0.39128921 17.365467 0.30375387 12.519523 1.0754855e-05 0.00047730191 6.4976636e-06 0.32573891 0.33681926 1330817.1 0.056316591
0.31496516 0.36566258 17.431636 0.27620724 12.574637 1.0050489e-05 0.00047912059 6.4976636e-06 0.32573847 0.33682055 1330646.2 0.056188303
0.31495697 0.31079181 17.287709 0.23467235 12.475062 8.5423283e-06 0.00047516467 6.4976636e-06 0.32573404 0.33682325 1330415.4 0.056823021
0.31496608 0.33631557 17.512481 0.25015508 12.630383 9.2438664e-06 0.00048134269 6.4976636e-06 0.32573334 0.33682404 1330240.3 0.056026185
0.31496022 0.35951617 17.547603 0.27680802 12.660728 9.8815511e-06 0.00048230803 6.4976636e-06 0.32573331 0.33682449 1330147.5 0.055843712
0.31496547 0.39032395 17.475891 0.32545378 12.612649 1.0728324e-05 0.00048033698 6.4976636e-06 0.32572619 0.33682763 1329949.6 0.055971564
0.31495095 0.49972072 17.570489 0.43616654 12.698969 1.373517e-05 0.00048293705 6.4976636e-06 0.3257158 0.33683147 1329886 0.055339702
0.3149508 0.66913212 17.547506 0.58492341 12.689191 1.839156e-05 0.00048230536 6.4976636e-06 0.32569845 0.33683828 1329560.8 0.054894872
0.3149366 0.57467095 17.267555 0.48373757 12.452766 1.5795229e-05 0.00047461072 6.4976636e-06 0.32570315 0.33683698 1329452.7 0.056046818
0.31493876 0.57728244 17.406698 0.47261699 12.548164 1.5867008e-05 0.00047843516 6.4976636e-06 0.32569974 0.33683906 1329306.6 0.055605042
0.31494262 0.53017976 17.468945 0.43427868 12.588169 1.4572358e-05 0.00048014606 6.4976636e-06 0.32569624 0.33684088 1329135.2 0.055558257
0.31494463 0.49154462 17.446051 0.39480411 12.574221 1.3510445e-05 0.0004795168 6.4976636e-06 0.32569535 0.33684167 1329041.3 0.055748832
0.31495358 0.4706333 17.408241 0.37846245 12.556811 1.2935682e-05 0.00047847758 6.4976636e-06 0.32569264 0.33684296 1328970.5 0.055931932
0.31494864 0.43533112 17.354218 0.35073875 12.517145 1.1965377e-05 0.0004769927 6.4976636e-06 0.32568241 0.33684683 1328820 0.056212781
0.31495497 0.52640259 17.467527 0.4408377 12.605731 1.446854e-05 0.0004801071 6.4976636e-06 0.32567658 0.33684986 1328702.7 0.055574296
0.31494956 0.56879753 17.395376 0.46818109 12.560429 1.5633794e-05 0.00047812395 6.4976636e-06 0.3256716 0.33685195 1328615.8 0.055666353
0.31495095 0.46594589 17.346189 0.37490222 12.513523 1.2806846e-05 0.00047677204 6.4976636e-06 0.32567037 0.33685306 1328532.6 0.0561415
0.31494308 0.45312945 17.533643 0.36277844 12.661228 1.2454577e-05 0.00048192433 6.4976636e-06 0.3256656 0.33685546 1328316.3 0.055596412
0.31493583 0.37954584 17.402837 0.29354173 12.553984 1.043208e-05 0.00047832904 6.4976636e-06 0.32566488 0.33685582 1328192.4 0.056235432
0.31493366 0.35140267 17.3757 0.26744276 12.524602 9.658546e-06 0.00047758316 6.4976636e-06 0.32566431 0.33685608 1328115.4 0.056410797
0.3149278 0.33606381 17.36966 0.25312028 12.518202 9.2369467e-06 0.00047741713 6.4976636e-06 0.32566283 0.33685663 1328056.5 0.056478913
0.31493428 0.35427315 17.400001 0.26596754 12.545279 9.7374431e-06 0.00047825109 6.4976636e-06 0.32564594 0.33686214 1327922.4 0.056324465
0.31493583 0.29193748 17.281688 0.21789392 12.444749 8.0241038e-06 0.00047499917 6.4976636e-06 0.3256517 0.33686048 1327814.5 0.056903455
0.31494509 0.30531279 17.313345 0.22947504 12.471417 8.3917337e-06 0.00047586928 6.4976636e-06 0.32565549 0.33685941 1327767.8 0.056758013
0.3149454 0.30050737 17.336165 0.23075959 12.490039 8.2596532e-06 0.0004764965 6.4976636e-06 0.32565747 0.33685876 1327735 0.05670004
0.3149454 0.29744602 17.351906 0.22758589 12.501862 8.1755101e-06 0.00047692916 6.4976636e-06 0.32565898 0.3368583 1327718.3 0.056659304
0.31495512 0.32090476 17.376186 0.23937962 12.522733 8.8202896e-06 0.0004775965 6.4976636e-06 0.32565987 0.33685802 1327719.7 0.056506464
0.31496423 0.32076425 17.376156 0.23701281 12.523242 8.8164277e-06 0.00047759568 6.4976636e-06 0.32566071 0.33685782 1327700.1 0.056507008
0.31496624 0.32406749 17.385077 0.24169165 12.529825 8.9072196e-06 0.0004778409 6.4976636e-06 0.32566113 0.33685778 1327673.4 0.056468
0.31496624 0.34064034 17.419958 0.25073575 12.57339 9.3627357e-06 0.00047879962 6.4976636e-06 0.3256594 0.33685843 1327607.6 0.056304409
0.31496701 0.31563462 17.365604 0.23808348 12.525679 8.6754362e-06 0.00047730567 6.4976636e-06 0.32565929 0.33685851 1327585 0.056557122
0.31494848 0.32180176 17.35833 0.24831114 12.517914 8.8449445e-06 0.00047710574 6.4976636e-06 0.32565914 0.33685863 1327563.4 0.056560663
0.31494709 0.31529631 17.32318 0.24882745 12.491284 8.6661377e-06 0.00047613961 6.4976636e-06 0.32565788 0.3368591 1327541.2 0.05669424
0.31493336 0.29477217 17.195263 0.22772436 12.390064 8.1020173e-06 0.00047262373 6.4976636e-06 0.32564942 0.33686211 1327475 0.057175412
0.31493706 0.31789013 17.329229 0.25735521 12.47373 8.7374306e-06 0.00047630587 6.4976636e-06 0.3256467 0.33686352 1327351.9 0.056666473
0.31494216 0.37566749 17.376877 0.30565933 12.517015 1.0325481e-05 0.0004776155 6.4976636e-06 0.32564578 0.33686414 1327282.2 0.056329954
0.31493475 0.3833501 17.420602 0.31780178 12.550312 1.0536643e-05 0.00047881731 6.4976636e-06 0.3256436 0.33686497 1327163 0.056167305
0.31493459 0.35756605 17.411772 0.2983713 12.537879 9.8279507e-06 0.00047857463 6.4976636e-06 0.32564416 0.33686475 1327118.1 0.056276715
0.31493598 0.34387691 17.407594 0.28791244 12.532412 9.4516952e-06 0.00047845979 6.4976636e-06 0.32564465 0.33686454 1327100 0.05633336
0.31493042 0.33432438 17.404926 0.27768967 12.528329 9.1891372e-06 0.00047838646 6.4976636e-06 0.32564521 0.33686435 1327091.1 0.056372167
0.31492965 0.3400755 17.407174 0.27848788 12.529318 9.3472107e-06 0.00047844825 6.4976636e-06 0.3256456 0.3368642 1327083.7 0.056346759
0.31493135 0.32733021 17.404046 0.27099995 12.522276 8.9968977e-06 0.00047836225 6.4976636e-06 0.32564619 0.33686404 1327071.5 0.056397203
0.31493922 0.32164509 17.408106 0.26538842 12.519779 8.8406382e-06 0.00047847386 6.4976636e-06 0.32564655 0.33686392 1327066.3 0.056402371
0.31495296 0.32342017 17.406855 0.26854809 12.516783 8.8894275e-06 0.00047843947 6.4976636e-06 0.32564665 0.33686385 1327070.2 0.056400705
0.31494617 0.32011094 17.409056 0.26384462 12.519722 8.798471e-06 0.00047849997 6.4976636e-06 0.32564692 0.33686384 1327069.4 0.056404229
0.31494138 0.31106798 17.397869 0.25820907 12.508693 8.549919e-06 0.00047819249 6.4976636e-06 0.3256467 0.33686402 1327034.6 0.056468663
0.31494694 0.24241913 17.251511 0.20499109 12.387771 6.6630577e-06 0.00047416972 6.4976636e-06 0.32564337 0.33686549 1326933.7 0.057162685
0.3149508 0.15917873 17.206951 0.1205485 12.343956 4.3751376e-06 0.00047294496 6.4976636e-06 0.32563666 0.33686815 1326836.8 0.057583355
0.3149525 0.23237078 17.39081 0.186006 12.488962 6.3868719e-06 0.00047799846 6.4976636e-06 0.32563184 0.33686988 1326769.7 0.056743446
0.3149491 0.29892575 17.366306 0.24215374 12.478623 8.2161814e-06 0.00047732495 6.4976636e-06 0.32562774 0.33687144 1326712.3 0.056608372
0.31493583 0.1937282 17.076301 0.15230485 12.256367 5.3247539e-06 0.00046935398 6.4976636e-06 0.32561681 0.3368749 1326582.6 0.05790378
0.31492656 0.020566353 17.126916 -0.012176188 12.294127 5.6528047e-07 0.00047074515 6.4976636e-06 0.32560724 0.33687859 1326500.4 0.058317599
0.31491313 0.20499884 17.181534 0.15462873 12.30456 5.6345352e-06 0.00047224637 6.4976636e-06 0.32560905 0.33687825 1326506.2 0.05751578
0.31490264 0.27793057 17.144394 0.2213333 12.270422 7.6391143e-06 0.00047122556 6.4976636e-06 0.32560953 0.33687821 1326500.4 0.057397621
0.3149156 0.41552645 17.144493 0.32562234 12.276159 1.1421032e-05 0.00047122827 6.4976636e-06 0.32560307 0.33688057 1326405.7 0.056947546
0.31490464 0.50823873 17.056023 0.42824543 12.198791 1.3969294e-05 0.0004687966 6.4976636e-06 0.32559578 0.33688311 1326307.7 0.056933792
0.31491113 0.4183566 17.043149 0.35365185 12.181189 1.1498821e-05 0.00046844276 6.4976636e-06 0.32559415 0.33688358 1326227.7 0.057268831
0.3149048 0.37914503 17.063882 0.31678668 12.195565 1.0421064e-05 0.00046901262 6.4976636e-06 0.32559344 0.33688367 1326198.8 0.0573295
0.31490943 0.36221332 17.053772 0.30049128 12.186019 9.9556842e-06 0.00046873475 6.4976636e-06 0.32559217 0.33688402 1326179.6 0.057418514
0.31490449 0.35699861 17.042056 0.29412366 12.173973 9.8123541e-06 0.00046841273 6.4976636e-06 0.32559018 0.33688465 1326150.7 0.057474386
0.31490526 0.33940373 16.987095 0.28524069 12.125404 9.3287467e-06 0.00046690208 6.4976636e-06 0.32558649 0.3368858 1326107 0.057715064
0.31488967 0.3505894 16.759794 0.2991498 11.94291 9.6361926e-06 0.00046065456 6.4976636e-06 0.325579 0.33688836 1326040.4 0.058444043
0.31488241 0.30620726 16.652404 0.2572474 11.845374 8.4163186e-06 0.00045770287 6.4976636e-06 0.32556935 0.33689142 1326046.1 0.058967092
0.31488936 0.2010894 16.248092 0.16607594 11.533463 5.5270815e-06 0.00044659006 6.4976636e-06 0.32556292 0.33689372 1326029.4 0.0607933
0.31489059 0.22197199 16.39347 0.16882173 11.608879 6.1010541e-06 0.00045058588 6.4976636e-06 0.32556036 0.33689524 1325934.5 0.060184978
0.31487377 0.32190473 17.07316 0.26257382 12.185337 8.8477746e-06 0.00046926763 6.4976636e-06 0.32556748 0.33689298 1325902.2 0.057487571
0.31486728 0.34880154 17.181624 0.28079335 12.27578 9.5870522e-06 0.00047224886 6.4976636e-06 0.32557017 0.33689221 1325880.6 0.057043679
0.31486049 0.35193102 17.212829 0.28708757 12.300744 9.6730679e-06 0.00047310652 6.4976636e-06 0.32557108 0.33689208 1325819.4 0.056932177
0.31485818 0.34735525 17.213446 0.28485298 12.299525 9.5472997e-06 0.00047312349 6.4976636e-06 0.32557184 0.33689184 1325812.5 0.05694501
0.31485849 0.32843001 17.15998 0.26993081 12.255921 9.0271263e-06 0.00047165394 6.4976636e-06 0.32557119 0.33689203 1325804.7 0.057180728
0.31486281 0.29642602 17.017093 0.24080657 12.152445 8.1474745e-06 0.00046772659 6.4976636e-06 0.32556856 0.33689299 1325755.9 0.057758334
0.31486126 0.30859124 17.203775 0.25232192 12.286989 8.4818442e-06 0.00047285767 6.4976636e-06 0.3255673 0.33689342 1325732.1 0.057102507
0.31486389 0.31057676 17.318208 0.2513964 12.380329 8.5364175e-06 0.00047600294 6.4976636e-06 0.32556794 0.33689318 1325734.8 0.056725409
0.31486451 0.2934615 17.335923 0.23562869 12.395509 8.0659927e-06 0.00047648985 6.4976636e-06 0.32556832 0.33689305 1325733.2 0.056723479
0.3148679 0.26684478 17.335356 0.21825644 12.394555 7.3344137e-06 0.00047647426 6.4976636e-06 0.32556867 0.33689311 1325705.9 0.056811079
0.31485277 0.68916908 17.634241 0.53352865 12.96895 2.500923e-05 0.00063992831 8.578771e-06 0.32556951 0.33689302 1325672.2 0.054574993
0.31486343 0.53165117 17.359642 0.40543614 12.753069 1.9293069e-05 0.00062996337 8.578771e-06 0.32556891 0.33689338 1325675.8 0.05589311
0.31487068 0.46046292 17.261103 0.34242995 12.677476 1.6709721e-05 0.00062638751 8.578771e-06 0.3255686 0.33689358 1325672 0.056428421
0.314875 0.418236 17.216613 0.30691432 12.640906 1.517735e-05 0.00062477299 8.578771e-06 0.32556884 0.33689358 1325679.1 0.056705902
0.31488473 0.39217747 17.190469 0.2854869 12.618552 1.4231713e-05 0.00062382426 8.578771e-06 0.32556928 0.33689346 1325688.7 0.05687426
0.31489229 0.38378101 17.179558 0.27625342 12.609016 1.3927014e-05 0.00062342831 8.578771e-06 0.32556969 0.33689333 1325690.5 0.056936782
0.31489445 0.36645912 17.170416 0.26372838 12.600437 1.3298421e-05 0.00062309658 8.578771e-06 0.32556996 0.33689323 1325684.8 0.057022701
0.31489847 0.36249806 17.183573 0.25699679 12.610078 1.3154678e-05 0.000623574 8.578771e-06 0.3255696 0.33689328 1325684.3 0.056992817
0.31490233 0.45528114 17.409326 0.34285741 12.785374 1.652168e-05 0.00063176634 8.578771e-06 0.32556283 0.33689567 1325624.3 0.055976603
0.3149014 0.35156212 17.242184 0.24538604 12.656611 1.2757824e-05 0.00062570094 8.578771e-06 0.3255629 0.33689536 1325585.9 0.056838379
0.31489168 0.33052615 17.175321 0.23122202 12.600538 1.1994451e-05 0.00062327458 8.578771e-06 0.32556406 0.33689489 1325588.5 0.057123769
0.31489152 0.31905822 17.149459 0.22492319 12.577932 1.1578291e-05 0.00062233606 8.578771e-06 0.32556531 0.33689448 1325588.9 0.057245843
0.31489415 0.31738589 17.136376 0.22200186 12.566902 1.1517604e-05 0.00062186128 8.578771e-06 0.32556616 0.33689417 1325593.7 0.057294239
0.31489306 0.31567542 17.1364 0.22290451 12.565984 1.1455533e-05 0.00062186217 8.578771e-06 0.32556662 0.33689396 1325607.7 0.057299774
0.31489106 0.31690744 17.133635 0.22261424 12.564561 1.1500242e-05 0.00062176182 8.578771e-06 0.32556711 0.33689377 1325625.6 0.057304808
0.31488751 0.31456152 17.134332 0.22152871 12.564306 1.1415111e-05 0.00062178713 8.578771e-06 0.32556735 0.33689367 1325641.6 0.057310223
0.31488905 0.31382696 17.138453 0.2228968 12.566036 1.1388454e-05 0.00062193667 8.578771e-06 0.32556742 0.33689361 1325654.5 0.057299103
0.31488751 0.30709872 17.141061 0.21908952 12.568235 1.1144294e-05 0.00062203129 8.578771e-06 0.32556734 0.33689367 1325645.8 0.057312636
0.31489368 0.30570232 17.14819 0.21463558 12.572877 1.109362e-05 0.00062229 8.578771e-06 0.32556677 0.33689385 1325661.6 0.057293811
0.31489523 0.30334631 17.155254 0.21367454 12.577921 1.1008123e-05 0.00062254637 8.578771e-06 0.32556614 0.33689408 1325682.4 0.057278359
0.31489909 0.30222815 17.158002 0.21322878 12.580947 1.0967546e-05 0.00062264607 8.578771e-06 0.32556586 0.33689422 1325700.8 0.057273014
0.31489662 0.3099033 17.15945 0.22239983 12.582234 1.1246069e-05 0.00062269862 8.578771e-06 0.32556607 0.33689421 1325713.7 0.057243104
0.31490109 0.30667134 17.153611 0.22019291 12.575379 1.1128784e-05 0.00062248674 8.578771e-06 0.32556683 0.3368943 1325645.2 0.057272842
0.31490109 0.30393349 17.147666 0.21825718 12.568679 1.1029431e-05 0.00062227097 8.578771e-06 0.32556689 0.33689423 1325652.8 0.057301339
0.31490032 0.30231537 17.133358 0.21745146 12.557834 1.0970711e-05 0.00062175178 8.578771e-06 0.325567 0.33689401 1325670.9 0.057353677
0.31489847 0.30732175 17.136822 0.22058106 12.561426 1.1152387e-05 0.00062187749 8.578771e-06 0.32556725 0.33689386 1325689.1 0.057325828
0.31490078 0.30807011 17.141515 0.2230689 12.564776 1.1179544e-05 0.00062204777 8.578771e-06 0.3255675 0.33689377 1325701.7 0.057307954
0.31489553 0.30996232 17.142565 0.22907726 12.566761 1.1248211e-05 0.00062208587 8.578771e-06 0.32556734 0.33689379 1325702.3 0.057298293
0.31490032 0.29176379 17.140274 0.21121653 12.566703 1.0587805e-05 0.00062200274 8.578771e-06 0.3255661 0.33689433 1325698.4 0.05736564
0.31490403 0.25928582 17.203166 0.17206729 12.624963 9.4092132e-06 0.00062428502 8.578771e-06 0.32555742 0.33689736 1325609.6 0.057265728
0.31490186 0.30324979 17.177441 0.21104742 12.598127 1.100462e-05 0.00062335149 8.578771e-06 0.32556075 0.33689613 1325608.3 0.057205977
0.31490264 0.3109448 17.172855 0.22097255 12.592296 1.1283864e-05 0.00062318508 8.578771e-06 0.32556232 0.3368955 1325619.4 0.057195804
0.31490279 0.3215918 17.174269 0.23044185 12.592906 1.1670232e-05 0.00062323638 8.578771e-06 0.32556327 0.33689514 1325626 0.057156377
0.31489291 0.31496849 17.167466 0.22867117 12.58602 1.1429879e-05 0.00062298951 8.578771e-06 0.3255642 0.33689484 1325610.3 0.057200272
0.31489384 0.31518912 17.164196 0.22877477 12.581851 1.1437886e-05 0.00062287083 8.578771e-06 0.32556483 0.33689459 1325612.7 0.057210252
